start_date,end_date,state,sample_size,population,Clinton,Trump
2016-02-09,2016-02-13,U.S.,1269.0,lv,40.2822,38.32519
2016-02-09,2016-02-13,U.S.,1269.0,lv,40.17887,38.66414
2016-02-09,2016-02-13,U.S.,1269.0,lv,40.27651,38.53054
2016-02-10,2016-02-14,U.S.,1272.0,lv,41.173,37.64923
2016-02-10,2016-02-14,U.S.,1272.0,lv,41.067820000000005,37.9908
2016-02-10,2016-02-14,U.S.,1272.0,lv,41.16724,37.8546
2016-02-10,2016-02-15,U.S.,1342.0,rv,43.58174,44.20558
2016-02-10,2016-02-15,U.S.,1342.0,rv,43.46255,44.30512
2016-02-10,2016-02-15,U.S.,1342.0,rv,43.57431,44.09751
2016-02-11,2016-02-15,U.S.,1000.0,lv,40.74275,45.19511
2016-02-11,2016-02-15,U.S.,1280.0,lv,42.46231,37.77105
2016-02-11,2016-02-15,U.S.,1000.0,lv,40.74276,45.50737
2016-02-11,2016-02-15,U.S.,1280.0,lv,42.35429,38.11448
2016-02-11,2016-02-15,U.S.,1000.0,lv,40.84098,45.37624
2016-02-11,2016-02-15,U.S.,1280.0,lv,42.45643,37.97654
2016-02-11,2016-02-16,U.S.,1000.0,a,46.40141,40.90298
2016-02-11,2016-02-16,Pennsylvania,511.0,a,42.98292,47.18929
2016-02-11,2016-02-16,U.S.,1000.0,a,46.06488,40.18992
2016-02-11,2016-02-16,Pennsylvania,511.0,a,42.63217,46.44411
2016-02-11,2016-02-16,U.S.,1000.0,a,46.17355,39.95291
2016-02-11,2016-02-16,Pennsylvania,511.0,a,42.75128,46.23116
2016-02-12,2016-02-16,U.S.,1152.0,lv,43.25275,37.99221
2016-02-12,2016-02-16,U.S.,1152.0,lv,43.14193,38.33807
2016-02-12,2016-02-16,U.S.,1152.0,lv,43.24675,38.19787
2016-02-14,2016-02-16,U.S.,800.0,rv,48.37509,43.01193
2016-02-14,2016-02-16,North Carolina,1291.0,v,40.87727,44.32253
2016-02-14,2016-02-16,North Carolina,1250.0,lv,39.54404,43.64671
2016-02-14,2016-02-16,U.S.,800.0,rv,48.54074,43.36981
2016-02-14,2016-02-16,North Carolina,1250.0,lv,39.48893,43.89669
2016-02-14,2016-02-16,North Carolina,1291.0,v,40.80505,44.50978
2016-02-14,2016-02-16,U.S.,800.0,rv,48.37058,43.04834
2016-02-14,2016-02-16,North Carolina,1250.0,lv,39.57127,43.67665
2016-02-14,2016-02-16,North Carolina,1291.0,v,40.89547,44.29548
2016-02-15,2016-02-16,U.S.,883.0,rv,43.46079,45.69114
2016-02-15,2016-02-16,U.S.,883.0,rv,43.36122,45.931340000000006
2016-02-15,2016-02-16,U.S.,883.0,rv,43.46252,45.65201
2016-02-13,2016-02-17,U.S.,1269.0,lv,43.54319,36.91339
2016-02-13,2016-02-17,U.S.,1269.0,lv,43.42958,37.26167
2016-02-13,2016-02-17,U.S.,1269.0,lv,43.53706,37.11921
2016-02-15,2016-02-17,U.S.,1031.0,rv,47.08783,44.23861
2016-02-15,2016-02-17,U.S.,1031.0,rv,47.01774,44.36923
2016-02-15,2016-02-17,U.S.,1031.0,rv,47.13647,44.10199
2016-02-14,2016-02-18,U.S.,1530.0,lv,42.2344,37.43243
2016-02-14,2016-02-18,U.S.,1530.0,lv,42.11744,37.78333
2016-02-14,2016-02-18,U.S.,1530.0,lv,42.22826,37.63837
2016-02-15,2016-02-19,North Carolina,1530.0,lv,44.92101,42.10117
2016-02-15,2016-02-19,U.S.,1503.0,lv,39.926840000000006,37.851690000000005
2016-02-15,2016-02-19,North Carolina,1530.0,lv,44.89337,42.34198
2016-02-15,2016-02-19,U.S.,1503.0,lv,39.80724,38.20538
2016-02-15,2016-02-19,North Carolina,1530.0,lv,45.08919,42.12454
2016-02-15,2016-02-19,U.S.,1503.0,lv,39.92072,38.05755
2016-02-11,2016-02-20,Ohio,825.0,lv,35.87344,41.22263
2016-02-11,2016-02-20,Ohio,825.0,lv,36.34822,41.37413
2016-02-11,2016-02-20,Ohio,825.0,lv,35.88163,41.30671
2016-02-16,2016-02-20,U.S.,1490.0,lv,39.51936,36.97283
2016-02-16,2016-02-20,Ohio,1539.0,rv,41.47736,45.24168
2016-02-16,2016-02-20,U.S.,1490.0,lv,39.39747,37.32945
2016-02-16,2016-02-20,Ohio,1539.0,rv,41.33947,45.34879
2016-02-16,2016-02-20,U.S.,1490.0,lv,39.5132,37.17867
2016-02-16,2016-02-20,Ohio,1539.0,rv,41.45924,45.12337
2016-02-17,2016-02-21,U.S.,1606.0,lv,39.31113,37.29501
2016-02-17,2016-02-21,U.S.,1606.0,lv,39.18671,37.65486
2016-02-17,2016-02-21,U.S.,1606.0,lv,39.3049,37.50086
2016-02-18,2016-02-21,Wisconsin,802.0,rv,46.83435,39.52467
2016-02-18,2016-02-21,Wisconsin,802.0,rv,46.70155,39.72666
2016-02-18,2016-02-21,Wisconsin,802.0,rv,46.96003,39.42957
2016-02-18,2016-02-22,Virginia,500.0,lv,47.83192,38.75778
2016-02-18,2016-02-22,U.S.,1515.0,lv,39.40246,37.51654
2016-02-18,2016-02-22,Virginia,500.0,lv,46.68185,40.00663
2016-02-18,2016-02-22,U.S.,1515.0,lv,39.2746,37.88035
2016-02-18,2016-02-22,Virginia,500.0,lv,46.84413,39.64281
2016-02-18,2016-02-22,U.S.,1515.0,lv,39.39606,37.7225
2016-02-21,2016-02-22,Texas,1289.0,lv,40.33014,45.73233
2016-02-21,2016-02-22,West Virginia,306.0,lv,23.79771,60.96923
2016-02-21,2016-02-22,Texas,1289.0,lv,40.24308,46.01221
2016-02-21,2016-02-22,West Virginia,306.0,lv,23.69489,61.27721999999999
2016-02-21,2016-02-22,Texas,1289.0,lv,40.37258,45.78281
2016-02-21,2016-02-22,West Virginia,306.0,lv,23.85236,61.03505
2016-02-19,2016-02-23,U.S.,1297.0,lv,41.19434,35.53758
2016-02-19,2016-02-23,U.S.,1297.0,lv,41.063,35.90549
2016-02-19,2016-02-23,U.S.,1297.0,lv,41.187740000000005,35.74366
2016-02-22,2016-02-23,Georgia,1261.0,lv,37.32735,48.54124
2016-02-22,2016-02-23,Georgia,1261.0,lv,37.25603,48.802240000000005
2016-02-22,2016-02-23,Georgia,1261.0,lv,37.36275,48.57587
2016-02-20,2016-02-24,U.S.,1366.0,lv,41.88617,37.4597
2016-02-20,2016-02-24,U.S.,1366.0,lv,41.75193,37.83131
2016-02-20,2016-02-24,U.S.,1366.0,lv,41.8795,37.66579
2016-02-21,2016-02-25,U.S.,1416.0,lv,41.87863,37.88131
2016-02-21,2016-02-25,U.S.,1416.0,lv,41.74176,38.257090000000005
2016-02-21,2016-02-25,U.S.,1416.0,lv,41.871970000000005,38.08737
2016-02-24,2016-02-25,Florida,1012.0,v,42.43833,47.32164
2016-02-24,2016-02-25,Florida,1012.0,v,42.33145,47.56897
2016-02-24,2016-02-25,Florida,1012.0,v,42.46501,47.31051
2016-02-19,2016-02-26,Kansas,440.0,a,35.12917,47.86329
2016-02-19,2016-02-26,Kansas,440.0,a,34.229690000000005,46.87529
2016-02-19,2016-02-26,Kansas,440.0,a,34.87035,46.74448
2016-02-22,2016-02-26,U.S.,1659.0,lv,42.16948,38.200790000000005
2016-02-22,2016-02-26,U.S.,1659.0,lv,42.02819,38.58035
2016-02-22,2016-02-26,U.S.,1659.0,lv,42.16275,38.40682
2016-02-22,2016-02-27,Michigan,600.0,lv,43.27061,39.93916
2016-02-22,2016-02-27,Michigan,600.0,lv,43.23783,40.32591
2016-02-22,2016-02-27,Michigan,600.0,lv,43.10881,39.70392
2016-02-23,2016-02-27,U.S.,1625.0,lv,41.35958,38.62022
2016-02-23,2016-02-27,U.S.,1625.0,lv,41.21358,39.00327
2016-02-23,2016-02-27,U.S.,1625.0,lv,41.35281,38.82619
2016-02-24,2016-02-27,U.S.,920.0,rv,50.19313,44.07003
2016-02-24,2016-02-27,U.S.,920.0,rv,49.91665,44.28341
2016-02-24,2016-02-27,U.S.,920.0,rv,50.20135,43.94839
2016-02-26,2016-02-27,U.S.,1182.0,rv,44.36703,46.91476
2016-02-26,2016-02-27,U.S.,1182.0,rv,44.22938,47.19238
2016-02-26,2016-02-27,U.S.,1182.0,rv,44.36802,46.87564
2016-02-20,2016-02-28,New Hampshire,628.0,lv,43.96479,40.22668
2016-02-20,2016-02-28,New Hampshire,628.0,lv,43.70345,40.57283
2016-02-20,2016-02-28,New Hampshire,628.0,lv,44.03628,40.29623
2016-02-24,2016-02-28,New Jersey,694.0,rv,51.16059,39.24588
2016-02-24,2016-02-28,U.S.,1573.0,lv,41.14798,39.23817
2016-02-24,2016-02-28,New Jersey,694.0,rv,51.10822,39.27188
2016-02-24,2016-02-28,U.S.,1573.0,lv,40.99632,39.62418
2016-02-24,2016-02-28,New Jersey,694.0,rv,51.44382,38.99437
2016-02-24,2016-02-28,U.S.,1573.0,lv,41.14117,39.44411
2016-02-25,2016-02-29,U.S.,1561.0,lv,42.34064,37.75605
2016-02-25,2016-02-29,U.S.,1561.0,lv,42.1856,38.14436
2016-02-25,2016-02-29,U.S.,1561.0,lv,42.33376,37.96201
2016-02-26,2016-02-29,Colorado,450.0,lv,45.12978,39.85341
2016-02-26,2016-02-29,Colorado,450.0,lv,44.91743,40.20082
2016-02-26,2016-02-29,Colorado,450.0,lv,45.09618,39.8675
2016-02-26,2016-03-01,U.S.,1555.0,lv,42.33339,37.57443
2016-02-26,2016-03-01,U.S.,1555.0,lv,42.17491,37.96545
2016-02-26,2016-03-01,U.S.,1555.0,lv,42.326440000000005,37.78041
2016-02-29,2016-03-01,U.S.,1000.0,lv,39.28314,36.57245
2016-02-29,2016-03-01,U.S.,1000.0,lv,39.19551,36.820040000000006
2016-02-29,2016-03-01,U.S.,1000.0,lv,39.30832,36.60819
2016-02-27,2016-03-02,U.S.,1346.0,lv,43.42604,36.19291
2016-02-27,2016-03-02,U.S.,1346.0,lv,43.26369,36.58715
2016-02-27,2016-03-02,U.S.,1346.0,lv,43.41902,36.39889
2016-03-01,2016-03-02,Pennsylvania,662.0,lv,42.35798,40.19485
2016-03-01,2016-03-02,Pennsylvania,662.0,lv,42.14961,40.52306
2016-03-01,2016-03-02,Pennsylvania,662.0,lv,42.47237,40.37736
2016-02-28,2016-03-03,U.S.,1386.0,lv,43.52198,36.50695
2016-02-28,2016-03-03,New York,800.0,rv,56.61518,38.24232
2016-02-28,2016-03-03,U.S.,1386.0,lv,43.35672,36.90342
2016-02-28,2016-03-03,New York,800.0,rv,56.47961,38.32095
2016-02-28,2016-03-03,U.S.,1386.0,lv,43.51488,36.71291
2016-02-28,2016-03-03,New York,800.0,rv,56.67161,38.10849
2016-03-01,2016-03-03,Michigan,2229.0,rv,48.96285,38.37245
2016-03-01,2016-03-03,Michigan,2229.0,rv,48.7291,38.53365
2016-03-01,2016-03-03,Michigan,2229.0,rv,48.89988,38.34225
2016-02-29,2016-03-04,U.S.,1442.0,lv,43.02179,34.71687
2016-02-29,2016-03-04,U.S.,1442.0,lv,42.8553,35.113859999999995
2016-02-29,2016-03-04,U.S.,1442.0,lv,43.01501,34.9225
2016-03-03,2016-03-04,Missouri,903.0,lv,35.33297,41.49557
2016-03-03,2016-03-04,Missouri,903.0,lv,35.13447,41.88546
2016-03-03,2016-03-04,Missouri,903.0,lv,35.31116,41.57903
2016-03-01,2016-03-05,U.S.,1428.0,lv,42.71542,34.02797
2016-03-01,2016-03-05,U.S.,1428.0,lv,42.54457,34.426120000000004
2016-03-01,2016-03-05,U.S.,1428.0,lv,42.70866,34.23365
2016-03-02,2016-03-06,Florida,854.0,rv,48.81951,43.81316
2016-03-02,2016-03-06,Ohio,884.0,rv,48.09117,43.10528
2016-03-02,2016-03-06,U.S.,1517.0,lv,43.70726,32.43957
2016-03-02,2016-03-06,Florida,854.0,rv,48.53463,44.05086
2016-03-02,2016-03-06,Ohio,884.0,rv,47.78566,43.3264
2016-03-02,2016-03-06,U.S.,1517.0,lv,43.5313,32.83902
2016-03-02,2016-03-06,Florida,854.0,rv,48.82555,43.68821
2016-03-02,2016-03-06,Ohio,884.0,rv,48.089,42.97289
2016-03-02,2016-03-06,U.S.,1517.0,lv,43.70047,32.64535
2016-03-03,2016-03-06,U.S.,864.0,rv,47.35114,42.27276
2016-03-03,2016-03-06,U.S.,1200.0,rv,49.24004,41.3451
2016-03-03,2016-03-06,U.S.,864.0,rv,47.06793,42.54564
2016-03-03,2016-03-06,U.S.,1200.0,rv,49.34048,41.75554
2016-03-03,2016-03-06,U.S.,864.0,rv,47.19856,42.30209
2016-03-03,2016-03-06,U.S.,1200.0,rv,49.2348,41.38166
2016-03-04,2016-03-06,U.S.,1516.0,rv,46.33453,42.00527
2016-03-04,2016-03-06,Ohio,1248.0,v,42.65902,40.73901
2016-03-04,2016-03-06,Florida,1961.0,lv,41.05414,44.77102
2016-03-04,2016-03-06,U.S.,1516.0,rv,46.17309,42.29541
2016-03-04,2016-03-06,Ohio,1248.0,v,42.49896,40.987390000000005
2016-03-04,2016-03-06,Florida,1961.0,lv,40.93182,45.098690000000005
2016-03-04,2016-03-06,U.S.,1516.0,rv,46.33554,41.96616
2016-03-04,2016-03-06,Ohio,1248.0,v,42.67739,40.72043
2016-03-04,2016-03-06,Florida,1961.0,lv,41.08973,44.81688
2016-03-03,2016-03-07,U.S.,1512.0,lv,42.40814,32.246559999999995
2016-03-03,2016-03-07,U.S.,1512.0,lv,42.22931,32.6474
2016-03-03,2016-03-07,U.S.,1512.0,lv,42.40128,32.45253
2016-03-04,2016-03-08,U.S.,1578.0,lv,43.41424,32.35689
2016-03-04,2016-03-08,U.S.,1578.0,lv,43.23374,32.76168
2016-03-04,2016-03-08,U.S.,1578.0,lv,43.407340000000005,32.56268
2016-03-05,2016-03-09,U.S.,1561.0,lv,44.514790000000005,32.36926
2016-03-05,2016-03-09,U.S.,1561.0,lv,44.33168,32.77661
2016-03-05,2016-03-09,U.S.,1561.0,lv,44.50782,32.57497
2016-03-03,2016-03-10,Missouri,475.0,a,38.07117,45.88387
2016-03-03,2016-03-10,Missouri,475.0,a,37.22306,44.99122
2016-03-03,2016-03-10,Missouri,475.0,a,37.8499,44.79583
2016-03-04,2016-03-10,Illinois,1968.0,rv,54.50343,34.91234
2016-03-04,2016-03-10,Maine,610.0,lv,41.42359,35.71584
2016-03-04,2016-03-10,Florida,2422.0,rv,47.09215,44.50905
2016-03-04,2016-03-10,Ohio,2052.0,rv,45.36386,44.8014
2016-03-04,2016-03-10,Illinois,1968.0,rv,54.298190000000005,35.1171
2016-03-04,2016-03-10,Maine,610.0,lv,41.26237,36.13089
2016-03-04,2016-03-10,Ohio,2052.0,rv,45.1617,45.01498
2016-03-04,2016-03-10,Florida,2422.0,rv,46.91066,44.73917
2016-03-04,2016-03-10,Illinois,1968.0,rv,54.46688,34.9066
2016-03-04,2016-03-10,Maine,610.0,lv,41.50882,35.715720000000005
2016-03-04,2016-03-10,Florida,2422.0,rv,47.04393,44.49192
2016-03-04,2016-03-10,Ohio,2052.0,rv,45.30743,44.77681
2016-03-06,2016-03-10,U.S.,1577.0,lv,42.71298,34.68233
2016-03-06,2016-03-10,U.S.,1577.0,lv,42.52615,35.092940000000006
2016-03-06,2016-03-10,U.S.,1577.0,lv,42.70591,34.888040000000004
2016-03-09,2016-03-10,North Carolina,1576.0,lv,38.41866,48.01022
2016-03-09,2016-03-10,North Carolina,1576.0,lv,38.28836,48.3226
2016-03-09,2016-03-10,North Carolina,1576.0,lv,38.44513,48.03986
2016-03-01,2016-03-11,Pennsylvania,421.0,rv,43.09492,37.97779
2016-03-01,2016-03-11,Pennsylvania,421.0,rv,42.90932,38.15348
2016-03-01,2016-03-11,Pennsylvania,421.0,rv,43.22504,38.31038
2016-03-07,2016-03-11,Arizona,701.0,lv,37.40892,40.03252
2016-03-07,2016-03-11,U.S.,1500.0,lv,41.10938,37.19493
2016-03-07,2016-03-11,Arizona,701.0,lv,37.27939,40.38672
2016-03-07,2016-03-11,U.S.,1500.0,lv,40.91841,37.6082
2016-03-07,2016-03-11,Arizona,701.0,lv,37.42654,40.11317
2016-03-07,2016-03-11,U.S.,1500.0,lv,41.10235,37.40057
2016-03-08,2016-03-12,U.S.,1510.0,lv,40.60782,38.50582
2016-03-08,2016-03-12,U.S.,1510.0,lv,40.41306,38.92146
2016-03-08,2016-03-12,U.S.,1510.0,lv,40.60089,38.71132
2016-03-10,2016-03-12,U.S.,1647.0,rv,41.94576,43.9119
2016-03-10,2016-03-12,U.S.,1647.0,rv,41.65195,44.09252
2016-03-10,2016-03-12,U.S.,1647.0,rv,41.909490000000005,43.78898
2016-03-09,2016-03-13,U.S.,1437.0,lv,39.4071,38.41598
2016-03-09,2016-03-13,U.S.,1437.0,lv,39.20881,38.83361
2016-03-09,2016-03-13,U.S.,1437.0,lv,39.40031,38.62132
2016-03-11,2016-03-13,U.S.,2978.0,rv,47.33403,41.08485
2016-03-11,2016-03-13,U.S.,2978.0,rv,47.14987,41.39389
2016-03-11,2016-03-13,U.S.,2978.0,rv,47.33518,41.044990000000006
2016-03-10,2016-03-14,U.S.,1432.0,lv,39.30764,39.72614
2016-03-10,2016-03-14,U.S.,1432.0,lv,39.1061,40.14587
2016-03-10,2016-03-14,U.S.,1432.0,lv,39.30092,39.93136
2016-03-08,2016-03-15,Utah,500.0,lv,34.54929,35.535540000000005
2016-03-08,2016-03-15,Utah,500.0,lv,34.24179,36.07294
2016-03-08,2016-03-15,Utah,500.0,lv,34.59729,35.84621
2016-03-11,2016-03-15,U.S.,1435.0,lv,41.60925,39.13505
2016-03-11,2016-03-15,U.S.,1435.0,lv,41.40388,39.55706
2016-03-11,2016-03-15,U.S.,1435.0,lv,41.60258,39.34016
2016-03-12,2016-03-16,U.S.,1375.0,lv,40.61094,38.04334
2016-03-12,2016-03-16,U.S.,1375.0,lv,40.40219,38.46695
2016-03-12,2016-03-16,U.S.,1375.0,lv,40.60437,38.24832
2016-03-14,2016-03-16,New York,768.0,lv,52.96576999999999,35.34126
2016-03-14,2016-03-16,New York,768.0,lv,52.79833000000001,35.68549
2016-03-14,2016-03-16,New York,768.0,lv,53.04546,35.32724
2016-03-13,2016-03-17,U.S.,880.0,lv,43.86617,41.50565
2016-03-13,2016-03-17,Florida,540.0,lv,48.53322,37.94634
2016-03-13,2016-03-17,U.S.,1533.0,lv,40.0131,39.95333
2016-03-13,2016-03-17,U.S.,880.0,lv,43.75518,42.03212
2016-03-13,2016-03-17,Florida,540.0,lv,48.43846,38.48344
2016-03-13,2016-03-17,U.S.,1533.0,lv,39.80015,40.3797
2016-03-13,2016-03-17,U.S.,880.0,lv,44.12928,41.5486
2016-03-13,2016-03-17,Florida,540.0,lv,48.79413,37.98616
2016-03-13,2016-03-17,U.S.,1533.0,lv,40.00665,40.15813
2016-03-14,2016-03-18,U.S.,1382.0,lv,40.31464,40.5599
2016-03-14,2016-03-18,U.S.,1382.0,lv,40.09691,40.98762
2016-03-14,2016-03-18,U.S.,1382.0,lv,40.30817,40.76467
2016-03-16,2016-03-18,U.S.,2011.0,rv,45.34301,41.12669
2016-03-16,2016-03-18,U.S.,2011.0,rv,45.13876,41.44542
2016-03-16,2016-03-18,U.S.,2011.0,rv,45.34442,41.08632
2016-03-15,2016-03-19,U.S.,1369.0,lv,38.21663,40.767990000000005
2016-03-15,2016-03-19,U.S.,1369.0,lv,37.99498,41.1974
2016-03-15,2016-03-19,U.S.,1369.0,lv,38.21016,40.97268
2016-03-14,2016-03-20,Pennsylvania,828.0,rv,44.74775,37.09706
2016-03-14,2016-03-20,Pennsylvania,828.0,rv,44.49218,37.36919
2016-03-14,2016-03-20,Pennsylvania,828.0,rv,44.74981,37.196
2016-03-16,2016-03-20,U.S.,1316.0,lv,36.51805,40.87877
2016-03-16,2016-03-20,U.S.,1316.0,lv,36.29177,41.31171
2016-03-16,2016-03-20,U.S.,1316.0,lv,36.5116,41.08336
2016-03-17,2016-03-20,U.S.,848.0,rv,43.04733,39.25823
2016-03-17,2016-03-20,U.S.,925.0,rv,51.167190000000005,41.31857
2016-03-17,2016-03-20,U.S.,1058.0,rv,49.06246,42.66884
2016-03-17,2016-03-20,U.S.,848.0,rv,42.75753,39.48383
2016-03-17,2016-03-20,U.S.,925.0,rv,50.81251,41.580740000000006
2016-03-17,2016-03-20,U.S.,1058.0,rv,48.90909,42.606840000000005
2016-03-17,2016-03-20,U.S.,848.0,rv,42.99944,39.11485
2016-03-17,2016-03-20,U.S.,925.0,rv,51.17572,41.19556
2016-03-17,2016-03-20,U.S.,1058.0,rv,49.2075,42.33346
2016-03-18,2016-03-20,North Carolina,843.0,v,41.76505,42.76096
2016-03-18,2016-03-20,North Carolina,843.0,v,41.58515,43.02838
2016-03-18,2016-03-20,North Carolina,843.0,v,41.78291,42.73276
2016-03-16,2016-03-21,U.S.,1451.0,rv,45.44147,41.72123
2016-03-16,2016-03-21,U.S.,1451.0,rv,45.20045,41.91216
2016-03-16,2016-03-21,U.S.,1451.0,rv,45.43343,41.61226
2016-03-17,2016-03-21,U.S.,1331.0,lv,38.72204,40.48671
2016-03-17,2016-03-21,U.S.,1331.0,lv,38.49218,40.92152
2016-03-17,2016-03-21,U.S.,1331.0,lv,38.71554,40.69128
2016-03-18,2016-03-21,U.S.,1792.0,lv,45.18183,43.08039
2016-03-18,2016-03-21,U.S.,2001.0,rv,45.37157,42.16779
2016-03-18,2016-03-21,U.S.,1792.0,lv,45.04593,43.31776
2016-03-18,2016-03-21,U.S.,2001.0,rv,45.15689,42.49417
2016-03-18,2016-03-21,U.S.,1792.0,lv,45.13969,43.11945
2016-03-18,2016-03-21,U.S.,2001.0,rv,45.37296,42.12711
2016-03-18,2016-03-22,U.S.,1122.0,lv,39.34518,38.20908
2016-03-18,2016-03-22,U.S.,1122.0,lv,39.11311,38.64616
2016-03-18,2016-03-22,U.S.,1122.0,lv,39.3387,38.41347
2016-03-19,2016-03-22,U.S.,815.0,lv,51.75534,36.31311
2016-03-19,2016-03-22,Michigan,600.0,lv,45.17637,38.20136
2016-03-19,2016-03-22,U.S.,815.0,lv,51.6403,36.54652
2016-03-19,2016-03-22,Michigan,600.0,lv,44.83097,38.68749
2016-03-19,2016-03-22,U.S.,815.0,lv,51.75979,36.34482
2016-03-19,2016-03-22,Michigan,600.0,lv,45.31292,38.37057
2016-03-20,2016-03-22,Wisconsin,922.0,lv,44.41214,36.92466
2016-03-20,2016-03-22,U.S.,1016.0,rv,49.00885,40.75745
2016-03-20,2016-03-22,Wisconsin,922.0,lv,44.16087,37.249190000000006
2016-03-20,2016-03-22,U.S.,1016.0,rv,48.81616,40.98248
2016-03-20,2016-03-22,Wisconsin,922.0,lv,44.46138,36.88246
2016-03-20,2016-03-22,U.S.,1016.0,rv,49.0571,40.61909
2016-03-16,2016-03-23,California,1202.0,lv,55.00032,30.8504
2016-03-16,2016-03-23,California,1202.0,lv,54.68468000000001,31.49959
2016-03-16,2016-03-23,California,1202.0,lv,54.97111999999999,31.09723
2016-03-17,2016-03-23,U.S.,1002.0,lv,45.44303,40.86216
2016-03-17,2016-03-23,U.S.,1002.0,lv,45.21558,41.14292
2016-03-17,2016-03-23,U.S.,1002.0,lv,45.43985,40.90269
2016-03-19,2016-03-23,U.S.,1281.0,lv,41.55542,37.25127
2016-03-19,2016-03-23,U.S.,1281.0,lv,41.31586,37.69658
2016-03-19,2016-03-23,U.S.,1281.0,lv,41.54889,37.45547
2016-03-17,2016-03-24,Missouri,674.0,lv,39.03915,41.86995
2016-03-17,2016-03-24,U.S.,900.0,lv,49.63845,41.05568
2016-03-17,2016-03-24,Missouri,674.0,lv,38.87427,42.27586
2016-03-17,2016-03-24,U.S.,900.0,lv,49.39949,41.40523
2016-03-17,2016-03-24,Missouri,674.0,lv,39.14616,42.01346
2016-03-17,2016-03-24,U.S.,900.0,lv,49.45489,41.23306
2016-03-20,2016-03-24,U.S.,1299.0,lv,41.86861,38.2827
2016-03-20,2016-03-24,U.S.,1299.0,lv,41.62276,38.73232
2016-03-20,2016-03-24,U.S.,1299.0,lv,41.86188,38.48697
2016-03-21,2016-03-24,U.S.,1335.0,lv,51.22579,38.17333
2016-03-21,2016-03-24,U.S.,1335.0,lv,51.07253,38.42362
2016-03-21,2016-03-24,U.S.,1335.0,lv,51.18332,38.21217
2016-03-23,2016-03-24,Michigan,904.0,lv,45.02264,36.95943
2016-03-23,2016-03-24,Michigan,904.0,lv,44.75744,37.27707
2016-03-23,2016-03-24,Michigan,904.0,lv,45.04336,36.99032
2016-03-21,2016-03-25,U.S.,1314.0,lv,41.98914,37.202020000000005
2016-03-21,2016-03-25,U.S.,1314.0,lv,41.73972,37.65202
2016-03-21,2016-03-25,U.S.,1314.0,lv,41.98233,37.4062
2016-03-22,2016-03-26,U.S.,1311.0,lv,41.91287,37.317240000000005
2016-03-22,2016-03-26,U.S.,1311.0,lv,41.66083,37.76614
2016-03-22,2016-03-26,U.S.,1311.0,lv,41.90605,37.52122
2016-03-24,2016-03-26,U.S.,1083.0,v,45.84962,42.08928
2016-03-24,2016-03-26,U.S.,2071.0,rv,44.46389,42.28938
2016-03-24,2016-03-26,U.S.,1083.0,v,45.61851,42.3896
2016-03-24,2016-03-26,U.S.,2071.0,rv,44.22667,42.62576
2016-03-24,2016-03-26,U.S.,1083.0,v,45.87838,42.07917
2016-03-24,2016-03-26,U.S.,2071.0,rv,44.46487,42.24815
2016-03-23,2016-03-27,U.S.,1342.0,lv,43.7375,36.13066
2016-03-23,2016-03-27,U.S.,1342.0,lv,43.482890000000005,36.577740000000006
2016-03-23,2016-03-27,U.S.,1342.0,lv,43.73061,36.33451
2016-03-24,2016-03-28,U.S.,1508.0,lv,43.55846,35.94724
2016-03-24,2016-03-28,Wisconsin,1405.0,rv,45.88834,40.07199
2016-03-24,2016-03-28,U.S.,1508.0,lv,43.30016,36.3935
2016-03-24,2016-03-28,Wisconsin,1405.0,rv,45.61997,40.35966
2016-03-24,2016-03-28,U.S.,1508.0,lv,43.55155,36.15092
2016-03-24,2016-03-28,Wisconsin,1405.0,rv,46.01353,39.97456
2016-03-22,2016-03-29,New York,1667.0,rv,53.13738000000001,35.476209999999995
2016-03-22,2016-03-29,New York,1667.0,rv,52.88933000000001,35.70807
2016-03-22,2016-03-29,New York,1667.0,rv,53.13709,35.37572
2016-03-25,2016-03-29,U.S.,1531.0,lv,45.58044,33.66217
2016-03-25,2016-03-29,U.S.,1531.0,lv,45.31849,34.10715
2016-03-25,2016-03-29,U.S.,1531.0,lv,45.57356,33.86567
2016-03-26,2016-03-29,U.S.,1613.0,rv,44.14553,43.16893
2016-03-26,2016-03-29,U.S.,1613.0,rv,43.78566,43.37423
2016-03-26,2016-03-29,U.S.,1613.0,rv,44.10912,43.04403
2016-03-26,2016-03-30,U.S.,1545.0,lv,45.40688,33.77301
2016-03-26,2016-03-30,U.S.,1545.0,lv,45.142520000000005,34.21533
2016-03-26,2016-03-30,U.S.,1545.0,lv,45.39993,33.97637
2016-03-28,2016-03-30,Wisconsin,1602.0,lv,47.85758,35.863859999999995
2016-03-28,2016-03-30,Mississippi,625.0,rv,41.3041,48.72991
2016-03-28,2016-03-30,Wisconsin,1480.0,rv,49.98172,44.17822
2016-03-28,2016-03-30,Wisconsin,1602.0,lv,47.58154,36.24757
2016-03-28,2016-03-30,Mississippi,625.0,rv,41.17066,48.583090000000006
2016-03-28,2016-03-30,Wisconsin,1480.0,rv,49.7335,44.60006
2016-03-28,2016-03-30,Wisconsin,1602.0,lv,47.86483,35.87873
2016-03-28,2016-03-30,Mississippi,625.0,rv,41.4135,48.48472
2016-03-28,2016-03-30,Wisconsin,1480.0,rv,49.9925,44.21893
2016-03-27,2016-03-31,U.S.,1667.0,lv,44.928,32.98943
